max_speed,speed,acceleration,lookahead,mae
5.0,3.875,0.07,25.0,15.505434782608686
5.0,3.875,0.07,20.0,15.839673913043468
5.0,3.875,0.07,15.0,16.0047554347826
5.0,3.875,0.07,10.0,16.113451086956513
5.0,3.875,0.04833333333333333,30.0,14.84374999999999
5.0,3.875,0.04833333333333333,25.0,15.026494565217387
5.0,3.875,0.04833333333333333,20.0,15.322010869565208
5.0,3.875,0.04833333333333333,15.0,15.507472826086946
5.0,3.875,0.04833333333333333,10.0,15.60054347826086
5.0,3.875,0.02666666666666667,30.0,13.628396739130425
5.0,3.875,0.02666666666666667,25.0,13.84918478260869
5.0,3.875,0.02666666666666667,20.0,14.317255434782599
5.0,3.875,0.02666666666666667,15.0,14.278532608695642
5.0,3.875,0.02666666666666667,10.0,14.516983695652163
5.0,3.875,0.005,30.0,8.275815217391296
5.0,3.875,0.005,25.0,8.523097826086946
5.0,3.875,0.005,20.0,8.851222826086948
5.0,3.875,0.005,15.0,8.902173913043468
5.0,3.875,0.005,10.0,9.30366847826086
5.0,3.3125,0.2,30.0,16.184103260869556
5.0,3.3125,0.2,25.0,16.296195652173903
5.0,3.3125,0.2,20.0,16.521059782608685
5.0,3.3125,0.2,15.0,16.752717391304337
5.0,3.3125,0.2,10.0,17.02241847826086
5.0,3.3125,0.17833333333333334,30.0,16.086277173913032
5.0,3.3125,0.17833333333333334,25.0,16.2860054347826
5.0,3.3125,0.17833333333333334,20.0,16.460597826086946
5.0,3.3125,0.17833333333333334,15.0,16.68749999999999
5.0,3.3125,0.17833333333333334,10.0,16.965353260869556
5.0,3.3125,0.15666666666666668,30.0,16.131114130434774
5.0,3.3125,0.15666666666666668,25.0,16.2235054347826
5.0,3.3125,0.15666666666666668,20.0,16.369565217391294
5.0,3.3125,0.15666666666666668,15.0,16.630434782608685
5.0,3.3125,0.15666666666666668,10.0,16.899456521739122
5.0,3.3125,0.135,30.0,16.014945652173903
5.0,3.3125,0.135,25.0,16.139945652173903
5.0,3.3125,0.135,20.0,16.275815217391294
5.0,3.3125,0.135,15.0,16.503396739130427
5.0,3.3125,0.135,10.0,16.786684782608685
5.0,3.3125,0.11333333333333334,30.0,15.885869565217382
5.0,3.3125,0.11333333333333334,25.0,16.01290760869564
5.0,3.3125,0.11333333333333334,20.0,16.155570652173903
5.0,3.3125,0.11333333333333334,15.0,16.366847826086946
5.0,3.3125,0.11333333333333334,10.0,16.655570652173903
5.0,3.3125,0.09166666666666667,30.0,15.637228260869561
5.0,3.3125,0.09166666666666667,25.0,15.803668478260864
5.0,3.3125,0.09166666666666667,20.0,15.956521739130425
5.0,3.3125,0.09166666666666667,15.0,16.247961956521728
5.0,3.3125,0.09166666666666667,10.0,16.505434782608685
5.0,3.3125,0.07,30.0,15.343749999999995
5.0,3.3125,0.07,25.0,15.54483695652173
5.0,3.3125,0.07,20.0,15.891304347826077
5.0,3.3125,0.07,15.0,16.039402173913032
5.0,3.3125,0.07,10.0,16.130434782608685
5.0,3.3125,0.04833333333333333,30.0,14.735054347826082
5.0,3.3125,0.04833333333333333,25.0,14.914402173913034
5.0,3.3125,0.04833333333333333,20.0,15.395380434782599
5.0,3.3125,0.04833333333333333,15.0,15.491847826086946
5.0,3.3125,0.04833333333333333,10.0,15.677989130434772
5.0,3.3125,0.02666666666666667,30.0,13.637907608695642
5.0,3.3125,0.02666666666666667,25.0,13.870923913043468
5.0,3.3125,0.02666666666666667,20.0,14.286005434782604
5.0,3.3125,0.02666666666666667,15.0,14.343070652173903
5.0,3.3125,0.02666666666666667,10.0,14.601222826086952
5.0,3.3125,0.005,30.0,8.153532608695642
5.0,3.3125,0.005,25.0,8.440217391304339
5.0,3.3125,0.005,20.0,8.125679347826079
5.0,3.3125,0.005,15.0,8.951086956521731
5.0,3.3125,0.005,10.0,9.1453804347826
5.0,2.75,0.2,30.0,16.184103260869556
5.0,2.75,0.2,25.0,16.298233695652165
5.0,2.75,0.2,20.0,16.51086956521738
5.0,2.75,0.2,15.0,16.775815217391294
